StationName ,County,BeginGageServiceDate,EndGageServiceDate,TotalPrecipitation_inches,WaterYear,Notes_FlaggedResults,x_coord,y_coord
Pepperdine Camp,Modoc,8/1/2011,9/25/2012,18.64,2012,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,9/25/2012,9/16/2013,24.3,2013,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,9/16/2013,9/9/2014,22.03,2014,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,9/9/2014,9/1/2015,25.26,2015,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,9/1/2015,9/30/2016,33.53,2016,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,9/30/2016,9/16/2017,35.28,2017,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,9/16/2017,9/11/2018,25.93,2018,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,9/11/2018,9/10/2019,31.43,2019,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,9/10/2019,9/1/2020,24.43,2020,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,9/1/2020,9/17/2021,22.44,2021,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,9/17/2021,10/5/2022,26.61,2022,,-120.2463232,41.45416399
Pepperdine Camp,Modoc,10/5/2022,8/28/2023,31.45,2023,,-120.2463232,41.45416399
Plaskett Meadow,Glen,7/11/1960,7/10/1961,48.3,1961,,-122.8578731,39.73542903
Plaskett Meadow,Glen,7/10/1961,7/9/1962,49.04,1962,,-122.8578731,39.73542903
Plaskett Meadow,Glen,7/9/1962,7/17/1963,54.24,1963,,-122.8578731,39.73542903
Plaskett Meadow,Glen,7/17/1963,7/3/1964,45.55,1964,,-122.8578731,39.73542903
Plaskett Meadow,Glen,7/3/1964,7/2/1965,93.25,1965,,-122.8578731,39.73542903
Plaskett Meadow,Glen,7/2/1965,6/30/1966,46.45,1966,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/30/1966,7/10/1967,66.24,1967,,-122.8578731,39.73542903
Plaskett Meadow,Glen,7/10/1967,8/15/1968,50.66,1968,,-122.8578731,39.73542903
Plaskett Meadow,Glen,8/15/1968,7/24/1969,76.91,1969,,-122.8578731,39.73542903
Plaskett Meadow,Glen,7/24/1969,7/7/1970,67.25,1970,,-122.8578731,39.73542903
Plaskett Meadow,Glen,7/7/1970,6/13/1971,74.83,1971,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/13/1971,7/25/1972,59.7,1972,,-122.8578731,39.73542903
Plaskett Meadow,Glen,7/25/1972,6/14/1973,65.48,1973,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/14/1973,6/3/1974,84.2,1974,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/3/1974,6/30/1975,71.45,1975,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/30/1975,8/11/1965,43.62,1976,,-122.8578731,39.73542903
Plaskett Meadow,Glen,8/11/1965,6/15/1977,29.62,1977,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/15/1977,6/20/1978,75.65,1978,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/20/1978,6/15/1979,45.01,1979,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/15/1979,6/10/1980,72.34,1980,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/10/1980,7/15/1981,40.2,1981,,-122.8578731,39.73542903
Plaskett Meadow,Glen,7/15/1981,8/5/1982,88.7,1982,,-122.8578731,39.73542903
Plaskett Meadow,Glen,8/5/1982,8/11/1983,96.95,1983,,-122.8578731,39.73542903
Plaskett Meadow,Glen,8/11/1983,7/10/1984,71.75,1984,,-122.8578731,39.73542903
Plaskett Meadow,Glen,7/10/1984,6/13/1985,58.28,1985,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/13/1985,6/12/1986,72.7,1986,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/12/1986,6/17/1987,47.2,1987,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/17/1987,6/29/1988,45.45,1988,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/29/1988,6/9/1989,58.4,1989,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/9/1989,6/6/1990,40.95,1990,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/6/1990,6/6/1991,37.09,1991,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/6/1991,6/30/1992,44.45,1992,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/30/1992,6/7/1993,80.96,1993,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/7/1993,5/25/1994,35.58,1994,,-122.8578731,39.73542903
Plaskett Meadow,Glen,5/25/1994,11/1/1995,93.75,1995,,-122.8578731,39.73542903
Plaskett Meadow,Glen,11/1/1995,8/1/1996,84.05,1996,,-122.8578731,39.73542903
Plaskett Meadow,Glen,8/1/1996,8/27/1997,85.43,1997,,-122.8578731,39.73542903
Plaskett Meadow,Glen,8/27/1997,8/8/1998,93.3,1998,,-122.8578731,39.73542903
Plaskett Meadow,Glen,8/8/1998,6/21/1999,68.57,1999,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/21/1999,6/23/2000,53.25,2000,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/23/2000,6/13/2001,41.7,2001,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/13/2001,6/25/2002,53.95,2002,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/25/2002,7/18/2003,66.45,2003,,-122.8578731,39.73542903
Plaskett Meadow,Glen,7/18/2003,6/1/2004,56.39,2004,,-122.8578731,39.73542903
Plaskett Meadow,Glen,6/1/2004,9/8/2005,70.05,2005,,-122.8578731,39.73542903
Plaskett Meadow,Glen,9/8/2005,7/26/2006,80.34,2006,,-122.8578731,39.73542903
Plaskett Meadow,Glen,7/26/2006,9/17/2007,52.78,2007,,-122.8578731,39.73542903
Plaskett Meadow,Glen,9/17/2007,9/5/2008,54.95,2008,,-122.8578731,39.73542903
Plaskett Meadow,Glen,9/5/2008,9/16/2009,44.3,2009,,-122.8578731,39.73542903
Plaskett Meadow,Glen,9/16/2009,9/21/2010,64.33,2010,,-122.8578731,39.73542903
Plaskett Meadow,Glen,9/21/2010,8/23/2011,81.02,2011,,-122.8578731,39.73542903
Plaskett Meadow,Glen,8/23/2011,9/11/2012,40.66,2012,,-122.8578731,39.73542903
Plaskett Meadow,Glen,9/11/2012,9/11/2013,44.54,2013,,-122.8578731,39.73542903
Plaskett Meadow,Glen,9/11/2013,9/18/2014,34.57,2014,,-122.8578731,39.73542903
Plaskett Meadow,Glen,9/18/2014,9/8/2015,43.82,2015,,-122.8578731,39.73542903
Plaskett Meadow,Glen,9/8/2015,9/7/2016,67.36,2016,,-122.8578731,39.73542903
Plaskett Meadow,Glen,9/7/2016,9/19/2017,95.21,2017,,-122.8578731,39.73542903
Plaskett Meadow,Glen,9/19/2017,9/30/2018,37.13,2018,,-122.8578731,39.73542903
Plaskett Meadow,Glen,9/30/2018,9/23/2019,74.88,2019,,-122.8578731,39.73542903
Plaskett Meadow,Glen,9/23/2019,9/28/2020,36.06,2020,,-122.8578731,39.73542903
Plaskett Meadow,Glen,9/28/2020,8/18/2021,23.77,2021,,-122.8578731,39.73542903
Plaskett Meadow,Glen,8/18/2021,9/9/2022,49.41,2022,,-122.8578731,39.73542903
Plaskett Meadow,Glen,9/9/2022,9/13/2023,70.56,2023,,-122.8578731,39.73542903
Saddle Camp,Tehama,10/25/1945,6/25/1946,20,1946,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/25/1946,6/16/1947,18.15,1947,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/16/1947,6/24/1948,26.25,1948,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/24/1948,6/21/1949,28.13,1949,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/21/1949,6/26/1950,23.19,1950,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/26/1950,6/26/1951,30.88,1951,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/26/1951,6/19/1952,39.69,1952,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/19/1952,6/22/1953,34.97,1953,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/22/1953,7/14/1954,35.45,1954,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/14/1954,7/27/1955,21.71,1955,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/27/1955,7/23/1956,47.15,1956,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/23/1956,7/30/1957,26.7,1957,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/30/1957,7/9/1958,50.62,1958,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/9/1958,7/9/1959,21.58,1959,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/9/1959,7/19/1960,24.22,1960,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/19/1960,7/19/1961,24.36,1961,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/19/1961,7/31/1962,22.58,1962,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/31/1962,7/28/1963,31.48,1963,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/28/1963,7/19/1964,17.54,1964,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/19/1964,7/1/1965,40.12,1965,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/1/1965,6/29/1966,23.35,1966,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/29/1966,7/11/1967,35.07,1967,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/11/1967,8/22/1968,29.8,1968,,-122.8011914,40.16537873
Saddle Camp,Tehama,8/22/1968,6/23/1969,38.86,1969,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/23/1969,7/6/1970,36.46,1970,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/6/1970,6/28/1971,34.67,1971,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/28/1971,7/24/1971,21.49,1972,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/24/1971,7/24/1972,34.34,1973,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/24/1972,6/14/1974,47.03,1974,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/14/1974,6/3/1975,38.75,1975,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/3/1975,7/29/1976,16.64,1976,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/29/1976,6/13/1977,17.73,1977,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/13/1977,6/15/1978,40.48,1978,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/15/1978,6/12/1979,24.68,1979,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/12/1979,6/12/1980,34.24,1980,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/12/1980,7/13/1981,22.75,1981,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/13/1981,8/2/1982,32.55,1982,,-122.8011914,40.16537873
Saddle Camp,Tehama,8/2/1982,8/30/1983,56.65,1983,,-122.8011914,40.16537873
Saddle Camp,Tehama,8/30/1983,7/9/1984,30.6,1984,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/9/1984,6/9/1985,28.88,1985,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/9/1985,6/11/1986,37.75,1986,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/11/1986,6/15/1987,20.6,1987,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/15/1987,7/12/1988,26.1,1988,,-122.8011914,40.16537873
Saddle Camp,Tehama,7/12/1988,6/6/1989,25.6,1989,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/6/1989,6/5/1990,21.8,1990,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/5/1990,6/4/1991,22.05,1991,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/4/1991,6/29/1992,17.27,1992,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/29/1992,6/4/1993,38.8,1993,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/4/1993,6/4/1994,19.31,1994,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/4/1994,5/18/1995,50.52,1995,,-122.8011914,40.16537873
Saddle Camp,Tehama,5/18/1995,8/2/1996,35.85,1996,,-122.8011914,40.16537873
Saddle Camp,Tehama,8/2/1996,8/27/1997,30.35,1997,,-122.8011914,40.16537873
Saddle Camp,Tehama,8/27/1997,6/3/1998,56.85,1998,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/3/1998,6/17/1999,26.35,1999,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/17/1999,8/4/2000,31.57,2000,,-122.8011914,40.16537873
Saddle Camp,Tehama,8/4/2000,6/26/2001,19.65,2001,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/26/2001,6/27/2002,28.1,2002,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/27/2002,5/29/2003,37.45,2003,,-122.8011914,40.16537873
Saddle Camp,Tehama,5/29/2003,6/10/2004,28.53,2004,,-122.8011914,40.16537873
Saddle Camp,Tehama,6/10/2004,9/27/2005,38.5,2005,,-122.8011914,40.16537873
Saddle Camp,Tehama,9/27/2005,9/11/2006,41.55,2006,,-122.8011914,40.16537873
Saddle Camp,Tehama,9/11/2006,9/14/2007,17,2007,,-122.8011914,40.16537873
Saddle Camp,Tehama,9/14/2007,9/4/2008,18.82,2008,,-122.8011914,40.16537873
Saddle Camp,Tehama,9/4/2008,9/17/2009,12.8,2009,,-122.8011914,40.16537873
Saddle Camp,Tehama,9/17/2009,9/9/2010,29.78,2010,,-122.8011914,40.16537873
Saddle Camp,Tehama,9/9/2010,8/19/2011,33.08,2011,,-122.8011914,40.16537873
Saddle Camp,Tehama,8/19/2011,9/10/2012,17.91,2012,,-122.8011914,40.16537873
Saddle Camp,Tehama,9/10/2012,9/11/2013,22.83,2013,,-122.8011914,40.16537873
Saddle Camp,Tehama,9/11/2013,9/24/2014,13.82,2014,,-122.8011914,40.16537873
Saddle Camp,Tehama,9/24/2014,9/9/2015,23.05,2015,,-122.8011914,40.16537873
Saddle Camp,Tehama,9/9/2015,9/19/2016,34.75,2016,,-122.8011914,40.16537873
Saddle Camp,Tehama,9/19/2016,9/1/2017,43.7,2017,,-122.8011914,40.16537873
Saddle Camp,Tehama,9/1/2017,9/20/2018,14.6,2018,,-122.8011914,40.16537873
Saddle Camp,Tehama,9/20/2018,9/3/2019,41.15,2019,,-122.8011914,40.16537873
Saddle Camp,Tehama,9/3/2019,9/22/2020,12.21,2020,,-122.8011914,40.16537873
Saddle Camp,Tehama,9/29/2022,9/14/2023,42.62,2020,,-122.8011914,40.16537873
Saddle Camp,Tehama,9/22/2020,9/22/2020,,2021,No data,-122.8011914,40.16537873
Saddle Camp,Tehama,9/22/2020,9/29/2022,,2022,No data,-122.8011914,40.16537873
Shaffer Mountain,Lassen,6/25/1990,6/25/1991,18.2,1991,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,6/25/1991,6/9/1992,14.2,1992,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,6/9/1992,6/21/1993,36.97,1993,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,6/21/1993,6/7/1994,19.68,1994,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,6/7/1994,9/13/1995,44.75,1995,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,9/13/1995,7/8/1996,42.07,1996,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,7/8/1996,7/9/1997,9.8,1997,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,7/9/1997,7/27/1998,17.35,1998,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,7/27/1998,9/15/1999,,1999,No data,-120.3575336,40.44736467
Shaffer Mountain,Lassen,9/15/1999,7/26/2000,9.31,2000,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,7/26/2000,6/7/2001,10.15,2001,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,6/7/2001,6/13/2002,,2002,Data lost,-120.3575336,40.44736467
Shaffer Mountain,Lassen,6/13/2002,6/27/2003,27.25,2003,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,6/27/2003,6/24/2004,24.9,2004,Replaced gauge 10/5/2004,-120.3575336,40.44736467
Shaffer Mountain,Lassen,6/24/2004,9/14/2005,15.25,2005,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,9/14/2005,9/7/2006,26.23,2006,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,9/7/2006,10/23/2007,7.68,2007,Data collection occurred within the next water year,-120.3575336,40.44736467
Shaffer Mountain,Lassen,10/23/2007,10/9/2008,9.35,2008,Data collection occurred within the next water year,-120.3575336,40.44736467
Shaffer Mountain,Lassen,10/9/2008,10/6/2009,9.9,2009,Data collection occurred within the next water year,-120.3575336,40.44736467
Shaffer Mountain,Lassen,10/6/2009,9/15/2010,11.06,2010,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,9/15/2010,8/3/2011,16.66,2011,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,8/3/2011,9/19/2012,5.19,2012,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,9/19/2012,9/18/2013,8.26,2013,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,9/18/2013,9/9/2014,5.53,2014,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,9/9/2014,9/2/2015,14.85,2015,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,9/2/2015,9/1/2016,12.17,2016,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,9/1/2016,9/12/2017,19.73,2017,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,9/12/2017,9/12/2018,11.49,2018,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,9/12/2018,9/11/2019,17,2019,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,9/11/2019,9/2/2020,8.81,2020,,-120.3575336,40.44736467
Shaffer Mountain,Lassen,9/2/2020,9/2/2020,,2021,No data,-120.3575336,40.44736467
Shaffer Mountain,Lassen,9/2/2020,9/22/2022,,2022,No data,-120.3575336,40.44736467
Shaffer Mountain,Lassen,9/22/2023,8/29/2023,16.77,2023,,-120.3575336,40.44736467
Stouts Meadow,Shasta,11/7/1946,8/30/1947,68.17,1947,,-121.9395853,41.1689058
Stouts Meadow,Shasta,8/30/1947,6/27/1948,89.91,1948,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/27/1948,6/16/1949,60.55,1949,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/16/1949,6/16/1950,57.5,1950,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/16/1950,8/20/1951,109.7,1951,,-121.9395853,41.1689058
Stouts Meadow,Shasta,8/20/1951,7/8/1952,109.16,1952,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/8/1952,5/3/1953,88.5,1953,,-121.9395853,41.1689058
Stouts Meadow,Shasta,5/3/1953,6/17/1954,41.1,1954,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/17/1954,7/13/1955,64.4,1955,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/13/1955,7/25/1956,121.15,1956,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/25/1956,9/15/1957,69.7,1957,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/15/1957,7/8/1958,143.83,1958,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/8/1958,9/2/1959,75.85,1959,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/2/1959,7/14/1960,79.85,1960,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/14/1960,7/12/1961,83.5,1961,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/12/1961,9/25/1962,84.37,1962,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/25/1962,6/26/1963,116.14,1963,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/26/1963,7/2/1964,61.03,1964,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/2/1964,6/30/1965,102.75,1965,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/30/1965,6/29/1966,81.64,1966,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/29/1966,7/18/1967,113.39,1967,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/18/1967,7/11/1968,56.82,1968,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/11/1968,7/10/1969,115.89,1969,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/10/1969,6/24/1970,108.7,1970,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/24/1970,8/12/1971,98.12,1971,,-121.9395853,41.1689058
Stouts Meadow,Shasta,8/12/1971,7/13/1972,56.18,1972,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/13/1972,6/20/1973,86.99,1973,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/20/1973,6/28/1974,158.93,1974,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/28/1974,8/28/1975,87.35,1975,,-121.9395853,41.1689058
Stouts Meadow,Shasta,8/28/1975,9/2/1976,51.54,1976,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/2/1976,7/14/1977,22.25,1977,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/14/1977,7/19/1978,153.66,1978,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/19/1978,7/31/1979,46.24,1979,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/31/1979,6/24/1980,97.78,1980,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/24/1980,6/15/1981,62.45,1981,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/15/1981,8/26/1982,137.8,1982,,-121.9395853,41.1689058
Stouts Meadow,Shasta,8/26/1982,8/24/1983,139.03,1983,,-121.9395853,41.1689058
Stouts Meadow,Shasta,8/24/1983,7/18/1984,86.25,1984,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/18/1984,6/26/1985,47.64,1985,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/26/1985,6/25/1986,104.25,1986,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/25/1986,6/10/1987,58.77,1987,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/10/1987,6/22/1988,58.15,1988,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/22/1988,6/22/1989,70.1,1989,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/22/1989,6/22/1990,55.95,1990,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/22/1990,6/26/1991,42.84,1991,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/26/1991,6/24/1992,55.18,1992,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/24/1992,6/29/1993,111.15,1993,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/29/1993,6/14/1994,35.74,1994,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/14/1994,9/21/1995,136.28,1995,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/21/1995,7/24/1996,95.7,1996,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/24/1996,7/21/1997,106.9,1997,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/21/1997,8/4/1998,132.85,1998,,-121.9395853,41.1689058
Stouts Meadow,Shasta,8/4/1998,9/22/1999,77.9,1999,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/22/1999,6/8/2000,77.65,2000,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/8/2000,6/21/2001,59.15,2001,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/21/2001,6/26/2002,74.75,2002,,-121.9395853,41.1689058
Stouts Meadow,Shasta,6/26/2002,7/2/2003,87.8,2003,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/2/2003,7/1/2004,88.2,2004,,-121.9395853,41.1689058
Stouts Meadow,Shasta,7/1/2004,9/22/2005,86.7,2005,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/22/2005,9/28/2006,127.25,2006,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/28/2006,9/26/2007,57.47,2007,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/26/2007,9/25/2008,56.36,2008,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/25/2008,9/23/2009,86.25,2009,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/23/2009,9/23/2010,90.11,2010,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/23/2010,8/11/2011,102.34,2011,,-121.9395853,41.1689058
Stouts Meadow,Shasta,8/11/2011,9/25/2012,66.62,2012,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/25/2012,9/10/2013,83.57,2013,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/10/2013,9/11/2014,49.99,2014,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/11/2014,9/23/2015,69.93,2015,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/23/2015,8/29/2016,93.62,2016,,-121.9395853,41.1689058
Stouts Meadow,Shasta,8/29/2016,8/25/2017,153.8,2017,,-121.9395853,41.1689058
Stouts Meadow,Shasta,8/25/2017,8/5/2018,68.75,2018,,-121.9395853,41.1689058
Stouts Meadow,Shasta,8/5/2018,9/9/2019,109.18,2019,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/9/2019,9/3/2020,49.85,2020,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/3/2020,9/19/2021,31.49,2021,,-121.9395853,41.1689058
Stouts Meadow,Shasta,9/19/2021,10/28/2022,54.41,2022,,-121.9395853,41.1689058
Stouts Meadow,Shasta,10/28/2022,9/9/2023,97.78,2023,,-121.9395853,41.1689058
Swain Mountain,Lassen,,,41.19,1959,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,44.12,1960,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,45.33,1961,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,50.65,1962,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,48.56,1963,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,41.51,1964,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,63.42,1965,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,37.12,1966,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,62.75,1967,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,46.72,1968,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,43.45,1969,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,55.33,1970,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,69.75,1971,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,53.42,1972,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,38.17,1973,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,78.27,1974,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,54.94,1975,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,35.96,1976,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,18,1977,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,50.25,1978,No Begin or End Gage Service Date,-121.1003487,40.44495836
Swain Mountain,Lassen,,,23.27,1979,No Begin or End Gage Service Date,-121.1003487,40.44495836
